what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1371504445695
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1371504445696
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1371504445698
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1371504445699
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1371504445700
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1371504445701
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1371504445703
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1371504445704
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1371504445705
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1371504445706
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1371504445707
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1371504445708
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1371504445710
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1371504445711
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1371504445712
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1371504445713
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1371504445716
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1371504445717
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1371504445719
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1371504445720
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1371504445721
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1371504445722
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1371504445724
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1371504445726
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1371504445727
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1371504445730
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1371504445731
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1371504445732
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1371504445734
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1371504445735
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1371504445737
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.2.20121210,"edu.umd.cs.findbugs.plugin.eclipse",1371504445738
os,sysinfo,,,"macosx",1371504445742
arch,sysinfo,,,"x86_64",1371504445742
ws,sysinfo,,,"cocoa",1371504445742
locale,sysinfo,,,"en_US",1371504445742
processors,sysinfo,,,"4",1371504445742
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1371504445742
java.runtime.version,sysinfo,,,"1.6.0_45-b06-451-11M4406",1371504445742
java.specification.name,sysinfo,,,"Java Platform API Specification",1371504445742
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1371504445742
java.specification.version,sysinfo,,,"1.6",1371504445742
java.vendor,sysinfo,,,"Apple Inc.",1371504445742
java.version,sysinfo,,,"1.6.0_45",1371504445742
java.vm.info,sysinfo,,,"mixed mode",1371504445742
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1371504445742
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1371504445742
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1371504445742
java.vm.specification.version,sysinfo,,,"1.0",1371504445742
java.vm.vendor,sysinfo,,,"Apple Inc.",1371504445742
java.vm.version,sysinfo,,,"20.45-b01-451",1371504445742
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1371504445750
started,bundle,org.eclipse.dltk.ruby.ui,0.9.1.r09_v20070920,"org.eclipse.dltk.ruby.ui",1371504445793
