what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373511718834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373511843312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373511868725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373511888440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373511891767
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1373511892643
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373511892941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512044613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512050514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512052365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512062426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512150026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512543531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512752597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512754199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512774664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512788520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512847783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373512861847
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1373512863177
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373512863536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373513121439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373514061050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373514062471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373514072144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373514074249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578673210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578680969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578685379
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1373578688707
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373578690791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578774069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578776396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1373578803867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578813343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578887498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373578971830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579001745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579146384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579184552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579187217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579258500
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1373579259409
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373579259722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579298135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579298284
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1373579298375
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1373579298386
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1373579298398
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1373579298473
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1373579298510
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373579326718
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1373579326720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579376102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579380699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579589801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579638813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579647071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373579650318
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1373579780215
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1373580034519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580115162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580137722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580155211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580174493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580228392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580231939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580234958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580243380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580247642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580259938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580271487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580291253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580460950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580486437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580489905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580495888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373580516254
