what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510404551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510670712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510672116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510732554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510733401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510803446
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1375510808101
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1375510835240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510865727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510916172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510917464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510957882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375510959610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375511855752
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375511865607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375511875680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375511932182
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1375511941385
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1375511942591
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1375511943602
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1375511947875
