what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370911986084
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370912001013
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1370912004367
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1370912010950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912034124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912049970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912060683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912097442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912101084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912338708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912339944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912366179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912366980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912480136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912490013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912500425
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1370912506630
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1370912506660
started,bundle,org.eclipse.dltk.debug,0.9.0.v20070621,"org.eclipse.dltk.debug",1370912506693
started,bundle,org.eclipse.dltk.debug.ui,0.9.0.v20070621,"org.eclipse.dltk.debug.ui",1370912506698
started,bundle,org.eclipse.dltk.ruby.debug.ui,0.9.0.r09_v20070927,"org.eclipse.dltk.ruby.debug.ui",1370912506699
started,bundle,org.eclipse.dltk.tcl.debug.ui,0.9.0.v20070619,"org.eclipse.dltk.tcl.debug.ui",1370912506705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912550294
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1370912570307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912596482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912599702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912617115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912617909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912621077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912651116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912767667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912770524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912787431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912789013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912800270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912801757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912827893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912829763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912849126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912850478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912861432
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370912861463
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370912862529
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370912862599
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370912865304
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370912865568
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370912865653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912870532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912891456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370912892807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913018221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913020402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913025401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913026320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913039296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913080183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913092438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913100350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913109126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913146230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913217598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913223939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913611647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913614287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913624415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913641954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913665583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913676070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913718441
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370913718485
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370913722303
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370913722406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913727747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913770637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913779145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913786315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913788102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913793820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913795801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913854657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913861573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913940645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913954463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913975650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370913977168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914017502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914019119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914039537
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914039569
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914039947
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914040032
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914047064
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914047395
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914047473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914054090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914072862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914105022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914144999
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914145028
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914145494
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914145573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914148327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914168832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914186803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914196786
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914196814
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914197042
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914197116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914209297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914212040
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914212068
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914212362
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914212468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914220049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914291795
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914291827
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914292107
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914292207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914296775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914348823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914360043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914373025
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914373057
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914373344
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914373435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914375159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914384353
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914384383
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914384606
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914384686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914386140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914388625
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914388659
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914388933
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914389029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914390644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914412289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914416492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914499964
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914499995
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914501849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914505090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914511018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914512171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914526761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914528561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914537002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914548376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914554273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914556117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914569922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914571504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914583792
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914583824
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914584094
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914584195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914589829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914647893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914659551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914673706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914675186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914700799
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1370914702838
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914704643
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1370914704726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914707840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914759410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914762061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914778055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914778948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914801275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914802837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914805556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914806417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914813768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370914814634
